STORE,REF,ACCOUNT,PO,CUSTOMER,ORDER DATE,ORDER AGE IN DAYS,VALUE,SHIP VIA,DATA REFRESH,order_status
BP,108735599,902590,256065485,Rock Auto,2023-11-05,1,124.97,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735600,902590,256065629,Rock Auto,2023-11-05,1,66.34,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735601,902590,256065708,Rock Auto,2023-11-05,1,170.86,UPSG,2023-11-06,[y] duplicate POs
BP,108735602,902530,GfjK4hDQm,Amazon-Callahan,2023-11-05,1,153.3,UPSG,2023-11-06,[k] amazon dropship
BP,108735603,902930,GsZkblDtm,Amazon,2023-11-05,1,189.46,UPSG,2023-11-06,[k] amazon dropship
BP,108735604,902530,G73p4VDTm,Amazon-Callahan,2023-11-05,1,130.45,UPSG,2023-11-06,[k] amazon dropship
BP,108735605,902930,Gh4NDKD2m,Amazon,2023-11-05,1,168.08,UPSG,2023-11-06,[k] amazon dropship
BP,108735607,902930,Gh6p9pDQm,Amazon,2023-11-05,1,37.57,UPSG,2023-11-06,[k] amazon dropship
BP,108735608,902530,GWv5w4Dxm,Amazon-Callahan,2023-11-05,1,117.56,UPSG,2023-11-06,[k] amazon dropship
BP,108735609,902930,G7DJhk8Nm,Amazon,2023-11-05,1,750.7,UPSG,2023-11-06,[k] amazon dropship
BP,108735611,902670,49541982-4B2EK9,CarID,2023-11-05,1,328.7,FDXG,2023-11-06,[q] pending release
BP,108735613,902930,GhM2BhDCm,Amazon,2023-11-05,1,9.75,UPSG,2023-11-06,[k] amazon dropship
BP,108735614,902930,GvNFHDDym,Amazon,2023-11-05,1,637.0,UPSGS,2023-11-06,[k] amazon dropship
BP,108735615,902670,49541978-4B2E8G,CarID,2023-11-05,1,114.9,FDXHD,2023-11-06,[q] pending release
BP,108735616,902590,256065984,Rock Auto,2023-11-05,1,200.95,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735617,902590,256065912,Rock Auto,2023-11-05,1,40.48,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735618,902590,256066235,Rock Auto,2023-11-05,1,110.11,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735619,902590,256066429,Rock Auto,2023-11-05,1,143.75,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735620,902590,256066492,Rock Auto,2023-11-05,1,17.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735621,902590,256066415,Rock Auto,2023-11-05,1,454.01,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735622,902590,256066832,Rock Auto,2023-11-05,1,344.88,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735623,902590,256066714,Rock Auto,2023-11-05,1,208.46,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735624,902590,256066753,Rock Auto,2023-11-05,1,24.93,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735625,902590,256066749,Rock Auto,2023-11-05,1,57.73,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735626,902590,256066941,Rock Auto,2023-11-05,1,167.25,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735627,902590,256066913,Rock Auto,2023-11-05,1,110.31,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735628,902590,256067128,Rock Auto,2023-11-05,1,259.7,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735629,902590,256067309,Rock Auto,2023-11-05,1,44.13,DHL,2023-11-06,[r] rock auto sales PO
BP,108735635,902590,256068178,Rock Auto,2023-11-05,1,239.03,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735636,902590,256068137,Rock Auto,2023-11-05,1,266.65,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735637,902590,256068297,Rock Auto,2023-11-05,1,150.12,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735638,902590,256068257,Rock Auto,2023-11-05,1,217.63,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735639,902590,256068456,Rock Auto,2023-11-05,1,161.55,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735640,902590,256068688,Rock Auto,2023-11-05,1,104.94,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735641,902590,256068738,Rock Auto,2023-11-05,1,40.86,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735642,902590,256068817,Rock Auto,2023-11-05,1,102.83,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735643,903265,91620587,AutoZone,2023-11-05,1,156.32,FDXG,2023-11-06,[q] pending release
BP,108735644,902930,Gf17vKDnm,Amazon,2023-11-05,1,89.5,UPSG,2023-11-06,[k] amazon dropship
BP,108735645,903265,91620737,AutoZone,2023-11-05,1,63.61,FEDPO,2023-11-06,[q] pending release
BP,108735646,903265,91620411,AutoZone,2023-11-05,1,176.85,FEDPO,2023-11-06,[q] pending release
BP,108735647,902530,GHSV2VDmm,Amazon-Callahan,2023-11-05,1,101.8,UPSG,2023-11-06,[k] amazon dropship
BP,108735648,903910,1120441,Turn14 Distribution,2023-11-05,1,184.29,FDXHD,2023-11-06,[q] pending release
BP,108735649,902930,G7jJ9HDHm,Amazon,2023-11-05,1,106.73,UPSG,2023-11-06,[k] amazon dropship
BP,108735650,903265,91620613,AutoZone,2023-11-05,1,72.97,FEDPO,2023-11-06,[q] pending release
BP,108735651,903910,1120443,Turn14 Distribution,2023-11-05,1,64.53,FDXHD,2023-11-06,[q] pending release
BP,108735652,903265,91620642,AutoZone,2023-11-05,1,120.1,FDXSO,2023-11-06,[q] pending release
BP,108735654,902530,G7W2y6Ddm,Amazon-Callahan,2023-11-05,1,167.21,UPSGS,2023-11-06,[k] amazon dropship
BP,108735655,902530,GWzrJBDHm,Amazon-Callahan,2023-11-05,1,117.93,UPSG,2023-11-06,[k] amazon dropship
BP,108735659,903265,91620458,AutoZone,2023-11-05,1,175.36,FDXSO,2023-11-06,[q] pending release
BP,108735661,903265,91620549,AutoZone,2023-11-05,1,24.8,FEDPO,2023-11-06,[q] pending release
BP,108735662,903265,91620691,AutoZone,2023-11-05,1,294.78,FDXSO,2023-11-06,[q] pending release
BP,108735663,900001,151672020,Carparts.com,2023-11-05,1,54.61,FDXG,2023-11-06,[q] pending release
BP,108735666,903265,91620833,AutoZone,2023-11-05,1,425.07,FDXSO,2023-11-06,[q] pending release
BP,108735667,902930,GH9GDyDLm,Amazon,2023-11-05,1,16.52,UPSG,2023-11-06,[k] amazon dropship
BP,108735668,903265,91620568,AutoZone,2023-11-05,1,10.76,FDXG,2023-11-06,[n] open in bp numina
BP,108735670,903265,91620720,AutoZone,2023-11-05,1,69.64,FDXSO,2023-11-06,[q] pending release
BP,108735674,903265,91620526,AutoZone,2023-11-05,1,234.54,FDXSO,2023-11-06,[q] pending release
BP,108735675,902590,256068944,Rock Auto,2023-11-05,1,219.01,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735676,902590,256068931,Rock Auto,2023-11-05,1,193.92,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735677,902590,256068993,Rock Auto,2023-11-05,1,196.47,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735678,902590,256069033,Rock Auto,2023-11-05,1,251.51,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735679,902590,256069112,Rock Auto,2023-11-05,1,553.66,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735680,902590,256069222,Rock Auto,2023-11-05,1,152.9,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735681,902590,256069301,Rock Auto,2023-11-05,1,78.86,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735682,902590,256069320,Rock Auto,2023-11-05,1,153.46,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735683,902590,256069496,Rock Auto,2023-11-05,1,195.5,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735684,902590,256069653,Rock Auto,2023-11-05,1,205.14,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735685,902590,256069611,Rock Auto,2023-11-05,1,197.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735686,902590,256069731,Rock Auto,2023-11-05,1,134.8,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735687,902590,256070074,Rock Auto,2023-11-05,1,76.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735688,902590,256070070,Rock Auto,2023-11-05,1,213.7,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735689,902590,256069983,Rock Auto,2023-11-05,1,56.91,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735690,902590,256070419,Rock Auto,2023-11-05,1,82.47,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735691,902590,256070769,Rock Auto,2023-11-05,1,17.64,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735692,902590,256070902,Rock Auto,2023-11-05,1,97.16,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735693,902590,256070917,Rock Auto,2023-11-05,1,398.47,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735694,902590,256071004,Rock Auto,2023-11-05,1,69.89,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735695,902590,256070969,Rock Auto,2023-11-05,1,37.89,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735696,902590,256071104,Rock Auto,2023-11-05,1,119.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735697,902590,256071251,Rock Auto,2023-11-05,1,41.56,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735698,902590,256071261,Rock Auto,2023-11-05,1,25.94,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735699,902590,256071208,Rock Auto,2023-11-05,1,19.91,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735700,902590,256071185,Rock Auto,2023-11-05,1,223.29,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735701,902590,256071290,Rock Auto,2023-11-05,1,11.69,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735702,902590,256071462,Rock Auto,2023-11-05,1,23.98,USPS,2023-11-06,[r] rock auto sales PO
BP,108735703,902590,256071653,Rock Auto,2023-11-05,1,108.02,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735704,902590,256071632,Rock Auto,2023-11-05,1,6.61,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735705,902590,256071784,Rock Auto,2023-11-05,1,218.78,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735706,900001,151674214,Carparts.com,2023-11-05,1,134.88,FDXG,2023-11-06,[q] pending release
BP,108735630,902590,256067246,Rock Auto,2023-11-05,1,24.66,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735631,902590,256067676,Rock Auto,2023-11-05,1,55.99,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735632,902590,256067732,Rock Auto,2023-11-05,1,258.87,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735633,902590,256067939,Rock Auto,2023-11-05,1,151.82,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735634,902590,256067888,Rock Auto,2023-11-05,1,250.51,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735707,902930,GWn9JgD9m,Amazon,2023-11-05,1,325.17,UPSG,2023-11-06,[k] amazon dropship
BP,108735711,902530,GBs0L9D5m,Amazon-Callahan,2023-11-05,1,180.44,UPSGS,2023-11-06,[k] amazon dropship
BP,108735712,900001,151674001,Carparts.com,2023-11-05,1,181.56,FDXG,2023-11-06,[q] pending release
BP,108735713,902930,GqmRQ7DDm,Amazon,2023-11-05,1,201.61,UPSG,2023-11-06,[k] amazon dropship
BP,108735714,900001,151674568,Carparts.com,2023-11-05,1,106.96,FDXG,2023-11-06,[q] pending release
BP,108735715,902930,Gtm1L9Dsm,Amazon,2023-11-05,1,325.17,UPSG,2023-11-06,[k] amazon dropship
BP,108735716,900001,151673710,Carparts.com,2023-11-05,1,248.64,FDXG,2023-11-06,[q] pending release
BP,108735718,902670,49542092-4B2FN3,CarID,2023-11-05,1,32.37,FDXHD,2023-11-06,[q] pending release
BP,108735719,902530,Gq4kxtDtm,Amazon-Callahan,2023-11-05,1,156.11,UPSG,2023-11-06,[k] amazon dropship
BP,108735740,902590,256073785,Rock Auto,2023-11-05,1,116.97,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735741,902590,256073903,Rock Auto,2023-11-05,1,141.37,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735742,902590,256073899,Rock Auto,2023-11-05,1,38.77,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735743,902590,256073964,Rock Auto,2023-11-05,1,14.23,USPS,2023-11-06,[r] rock auto sales PO
BP,108735744,902590,256073970,Rock Auto,2023-11-05,1,78.53,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735745,902590,256074004,Rock Auto,2023-11-05,1,106.82,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735746,902590,256074100,Rock Auto,2023-11-05,1,142.23,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735747,902590,256074195,Rock Auto,2023-11-05,1,279.18,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735748,902590,256074243,Rock Auto,2023-11-05,1,502.0,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735749,902590,256074366,Rock Auto,2023-11-05,1,179.24,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735750,900003OH,993153423,Summit Racing,2023-11-05,1,27.45,FDXG,2023-11-06,[q] pending release
BP,108735752,903265,91621160,AutoZone,2023-11-05,1,58.35,FDXG,2023-11-06,[q] pending release
BP,108735753,900001,151676318,Carparts.com,2023-11-05,1,370.05,FDXG,2023-11-06,[q] pending release
BP,108735754,900001,151675767,Carparts.com,2023-11-05,1,70.96,FDXG,2023-11-06,[q] pending release
BP,108735755,902530,G71JGGDXm,Amazon-Callahan,2023-11-05,1,167.51,UPSG,2023-11-06,[k] amazon dropship
BP,108735756,902930,G71DrWDTm,Amazon,2023-11-05,1,20.45,UPSG,2023-11-06,[k] amazon dropship
BP,108735757,903265,91621163,AutoZone,2023-11-05,1,18.6,FDXG,2023-11-06,[q] pending release
BP,108735758,903265,91621165,AutoZone,2023-11-05,1,24.92,FDXG,2023-11-06,[q] pending release
BP,108735759,900001,151676547,Carparts.com,2023-11-05,1,147.72,FDXG,2023-11-06,[q] pending release
BP,108735760,902930,G7B1dVDkm,Amazon,2023-11-05,1,79.79,UPSG,2023-11-06,[k] amazon dropship
BP,108735761,900003OH,993165723,Summit Racing,2023-11-05,1,68.61,FDXG,2023-11-06,[q] pending release
BP,108735762,903265,91621183,AutoZone,2023-11-05,1,277.06,FEDPO,2023-11-06,[q] pending release
BP,108735763,902530,G7rKGhD7m,Amazon-Callahan,2023-11-05,1,117.9,UPSG,2023-11-06,[k] amazon dropship
BP,108735764,900001,151676469,Carparts.com,2023-11-05,1,121.18,FDXG,2023-11-06,[q] pending release
BP,108735765,902530,GWxCvYDMm,Amazon-Callahan,2023-11-05,1,138.26,UPSG,2023-11-06,[k] amazon dropship
BP,108735766,903265,91620923,AutoZone,2023-11-05,1,101.34,FEDPO,2023-11-06,[q] pending release
BP,108735770,902530,GvXRnJD1m,Amazon-Callahan,2023-11-05,1,183.91,UPSG,2023-11-06,[k] amazon dropship
BP,108735771,903265,91621157,AutoZone,2023-11-05,1,8.45,FEDPO,2023-11-06,[q] pending release
BP,108735773,902930,GH3rQTD5m,Amazon,2023-11-05,1,228.38,UPSG,2023-11-06,[k] amazon dropship
BP,108735774,900003OH,993146723,Summit Racing,2023-11-05,1,105.86,FDXG,2023-11-06,[q] pending release
BP,108735775,900003OH,993145623,Summit Racing,2023-11-05,1,168.87,FDXG,2023-11-06,[q] pending release
BP,108735776,902530,G70XmrDXm,Amazon-Callahan,2023-11-05,1,143.33,UPSG,2023-11-06,[k] amazon dropship
BP,108735777,903265,91620962,AutoZone,2023-11-05,1,56.62,FEDPO,2023-11-06,[q] pending release
BP,108735778,900003OH,993139723,Summit Racing,2023-11-05,1,71.32,FDXG,2023-11-06,[q] pending release
BP,108735779,903265,91621166,AutoZone,2023-11-05,1,25.5,FDXG,2023-11-06,[q] pending release
BP,108735780,902670,49542152-4B2GC7,CarID,2023-11-05,1,366.64,FDXHD,2023-11-06,[q] pending release
BP,108735781,900001,151676285,Carparts.com,2023-11-05,1,131.8,FDXG,2023-11-06,[q] pending release
BP,108735782,902570,677439,Jegs,2023-11-05,1,219.8,FDXG,2023-11-06,[q] pending release
BP,108735783,902530,Gvd8PGDDm,Amazon-Callahan,2023-11-05,1,102.84,UPSG,2023-11-06,[k] amazon dropship
BP,108735784,900001,151675817,Carparts.com,2023-11-05,1,37.71,FDXG,2023-11-06,[q] pending release
BP,108735785,903265,91621234,AutoZone,2023-11-05,1,31.98,FDXG,2023-11-06,[q] pending release
BP,108735786,903265,91621246,AutoZone,2023-11-05,1,155.61,FDXSO,2023-11-06,[q] pending release
BP,108735787,903265,91620999,AutoZone,2023-11-05,1,127.87,FEDPO,2023-11-06,[q] pending release
BP,108735788,902530,GknZlpD0m,Amazon-Callahan,2023-11-05,1,217.07,UPSG,2023-11-06,[k] amazon dropship
BP,108735789,902590,256074516,Rock Auto,2023-11-05,1,121.59,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735790,902590,256074559,Rock Auto,2023-11-05,1,183.45,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735791,902590,256074597,Rock Auto,2023-11-05,1,178.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735792,902590,256074785,Rock Auto,2023-11-05,1,43.95,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735793,902590,256074818,Rock Auto,2023-11-05,1,128.08,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735794,902590,256074821,Rock Auto,2023-11-05,1,207.3,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735795,902590,256074844,Rock Auto,2023-11-05,1,210.28,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735796,902590,256074898,Rock Auto,2023-11-05,1,13.24,DHL,2023-11-06,[r] rock auto sales PO
BP,108735797,902590,256074874,Rock Auto,2023-11-05,1,79.69,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735798,902590,256074956,Rock Auto,2023-11-05,1,145.41,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735799,902590,256074996,Rock Auto,2023-11-05,1,82.45,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735800,902590,256075014,Rock Auto,2023-11-05,1,164.51,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735801,902590,256074575,Rock Auto,2023-11-05,1,212.07,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735802,902590,256075156,Rock Auto,2023-11-05,1,153.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735803,902590,256075152,Rock Auto,2023-11-05,1,105.05,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735804,902590,256075246,Rock Auto,2023-11-05,1,178.09,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735805,902590,256075343,Rock Auto,2023-11-05,1,113.45,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735806,902590,256075584,Rock Auto,2023-11-05,1,240.86,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735807,902590,256075634,Rock Auto,2023-11-05,1,114.26,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735808,902590,256075598,Rock Auto,2023-11-05,1,78.56,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735809,902590,256075630,Rock Auto,2023-11-05,1,61.79,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735810,902590,256075675,Rock Auto,2023-11-05,1,119.32,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735811,902590,256075748,Rock Auto,2023-11-05,1,80.24,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735812,902590,256076075,Rock Auto,2023-11-05,1,135.68,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735813,902590,256076253,Rock Auto,2023-11-05,1,235.25,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735814,902590,256076256,Rock Auto,2023-11-05,1,81.31,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735815,902590,256076199,Rock Auto,2023-11-05,1,34.21,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735816,902590,256076424,Rock Auto,2023-11-05,1,330.99,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735817,902590,256076674,Rock Auto,2023-11-05,1,159.99,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735818,902590,256076806,Rock Auto,2023-11-05,1,28.52,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735819,902590,256076782,Rock Auto,2023-11-05,1,68.01,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735820,902590,256076852,Rock Auto,2023-11-05,1,12.53,USPS,2023-11-06,[r] rock auto sales PO
BP,108735821,902590,256076906,Rock Auto,2023-11-05,1,331.01,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735822,902590,256076996,Rock Auto,2023-11-05,1,50.72,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735823,902590,256077032,Rock Auto,2023-11-05,1,52.35,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735827,902930,GWk30xD9m,Amazon,2023-11-05,1,140.69,UPSG,2023-11-06,[k] amazon dropship
BP,108735830,902530,G73y0vDpm,Amazon-Callahan,2023-11-05,1,183.44,UPSG,2023-11-06,[k] amazon dropship
BP,108735831,902760,3828679,Turn 5 Inc,2023-11-05,1,116.81,FDXHD,2023-11-06,[q] pending release
BP,108735832,902530,G7y7GdDdm,Amazon-Callahan,2023-11-05,1,92.98,UPSG,2023-11-06,[k] amazon dropship
BP,108735835,902530,Gk1H6wD2m,Amazon-Callahan,2023-11-05,1,168.45,UPSG,2023-11-06,[n] open in bp numina
BP,108735836,904030,97998502,Parts Geek,2023-11-05,1,66.23,FDXHD,2023-11-06,[q] pending release
BP,108735838,903910,1120454,Turn14 Distribution,2023-11-05,1,64.51,FDXHD,2023-11-06,[q] pending release
BP,108735839,902530,GkcrSJDcm,Amazon-Callahan,2023-11-05,1,210.79,UPSRS,2023-11-06,[k] amazon dropship
BP,108735840,900001,151677310,Carparts.com,2023-11-05,1,201.04,FDXG,2023-11-06,[q] pending release
BP,108735841,902590,256077097,Rock Auto,2023-11-05,1,83.33,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735842,902590,256077091,Rock Auto,2023-11-05,1,119.19,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735843,902590,256077187,Rock Auto,2023-11-05,1,99.97,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735844,902590,256077194,Rock Auto,2023-11-05,1,404.29,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735845,902590,256077361,Rock Auto,2023-11-05,1,417.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735846,902590,256077417,Rock Auto,2023-11-05,1,97.16,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735847,902590,256077510,Rock Auto,2023-11-05,1,17.89,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735848,902590,256077626,Rock Auto,2023-11-05,1,196.84,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735849,902590,256077715,Rock Auto,2023-11-05,1,274.49,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735850,902590,256077683,Rock Auto,2023-11-05,1,170.45,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735851,902590,256077696,Rock Auto,2023-11-05,1,372.88,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735852,902590,256077787,Rock Auto,2023-11-05,1,179.19,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735853,902590,256077759,Rock Auto,2023-11-05,1,47.72,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735854,902590,256077789,Rock Auto,2023-11-05,1,4.17,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735855,902590,256078003,Rock Auto,2023-11-05,1,152.7,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735856,902590,256077989,Rock Auto,2023-11-05,1,63.23,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735857,902590,256077850,Rock Auto,2023-11-05,1,161.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735858,902590,256078163,Rock Auto,2023-11-05,1,222.7,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735859,902590,256078292,Rock Auto,2023-11-05,1,14.71,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735860,902590,256078398,Rock Auto,2023-11-05,1,254.19,UPSG,2023-11-06,[r] rock auto sales PO
BP,108735861,902590,256078372,Rock Auto,2023-11-05,1,630.88,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735862,902590,256078683,Rock Auto,2023-11-05,1,81.04,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735863,902590,256078909,Rock Auto,2023-11-05,1,15.35,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735864,902590,256079072,Rock Auto,2023-11-05,1,50.86,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735865,902590,256079140,Rock Auto,2023-11-05,1,32.26,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735866,902590,256079190,Rock Auto,2023-11-05,1,218.33,FDXG,2023-11-06,[r] rock auto sales PO
BP,108735867,902590,256079172,Rock Auto,2023-11-05,1,102.94,FDXG,2023-11-06,[r] rock auto sales PO
